股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
002321,河南华英农业发展股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,禽苗、种蛋及活禽；冻禽、鸭毛、饲料、羽绒初加工（扩展口径）,2643337409.78,3192457799.66,0.82799447,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,是,否,严格口径占0.25%，未达50%；同一维度加入初加工和农业投入品后占82.80%，纳入扩展样本。原毛经洗涤、干燥、分级形成的羽绒材料计入初加工；熟食、成品羽绒制品、租赁及其他业务未计入；仅在同一分产品维度加总。,是,是,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266621.PDF,27,124,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
002385,北京大北农科技集团股份有限公司,2021,,,龙头企业身份核实候选,生猪养殖（严格）；饲料、种子、植保、动保及生猪（扩展）,28487254694.88,31328078121.44,0.90932021,否（同一分产品维度；2015生猪为其他产品的已披露子项，其余其他产品只进上界；原料贸易排除）,否,是,否,饲料、种业、植保、疫苗/兽药属于农业投入品；原料贸易排除，其他产品不自动纳入。,,,,https://static.cninfo.com.cn/finalpage/2022-04-23/1213062376.PDF,21|22|23,163,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类仍待核实，不影响本年年报收入复核。
002458,山东益生种畜禽股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,鸡、猪、牛奶,1985303867.17,2089921928.63,0.94994164,否（仅使用同一分行业维度）,是,是,否,直接畜牧养殖收入占94.99%，超过合并营业收入50%；未叠加行业、产品或地区等交叉披露维度。,,,,https://static.cninfo.com.cn/finalpage/2022-02-26/1212457495.PDF,21,76,已人工复核（跨年快速核对第七批）,逐年核对当年官方年报；严格口径为直接养殖，扩展口径可加入同一披露维度的初加工；不跨行业、产品、地区维度相加。
002548,深圳市金新农科技股份有限公司,2021,,,龙头企业身份核实候选,生猪养殖、饲料及兽药动保,4491995067.64,4867040473.69,0.92294179,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,否,是,否,直接养殖纳入严格，饲料与兽药纳入扩展；原料贸易和食品排除，未拆其他只作上界。,,,,https://static.cninfo.com.cn/finalpage/2022-04-26/1213109835.PDF,20|21|22,107,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 不适用 未拆其他不影响阈值结论。
002567,唐人神集团股份有限公司,2021,,,龙头企业身份核实候选,养殖（严格）；饲料+养殖+兽药/动物保健（扩展下界）,21005548678.03,21742194242.67,0.96611908,否（同一分行业维度加总；屠宰及肉类仅作上界）,否,是,否,"严格区间=[0.15977439, 0.15977439]，扩展下界=0.96611908，含全部加工混合项的审计上界=1.00000000。",,,,https://static.cninfo.com.cn/finalpage/2022-04-29/1213212330.PDF,17|18|19,133|143,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 屠宰及肉类大类含初加工与肉制品深加工且未拆分，仅作上界；扩展下界已超过50%。
002679,福建金森林业股份有限公司,2021,2.0,林业,行业分类候选,林业（原木等直接林业业务）,189886506.97,189886506.97,1.0,否（仅取同一分行业或分产品维度；采用保守分子）,是,是,否,直接林业收入保守占比超过50%；未叠加其他披露维度。,,,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213253319.PDF,15,17|77,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
002688,金河生物科技股份有限公司,2021,,,龙头企业身份核实候选,兽药、兽用疫苗及药物饲料添加剂（扩展下界）,1390058882.52,2077988730.16,0.66894438,否（兽药投入品使用互斥行业项目；农产品加工仅作上界）,否,是,否,"严格区间=[0.00000000, 0.00000000]，扩展下界=0.66894438，含全部加工混合项的审计上界=0.91496138。",,,,https://static.cninfo.com.cn/finalpage/2022-06-08/1213631360.PDF,19|20,114,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 2020年起按农业农村部公告第194号，部分原‘药物饲料添加剂’产品改列‘兽用化学药品’；本表按各年年报当期分类加总互斥兽药投入品项目。
002696,百洋产业投资集团股份有限公司,2021,4.0,渔业,行业分类候选+龙头企业身份核实候选,饲料及饲料原料、水产品加工、可识别养殖/捕捞（扩展口径）,2889684160.4,2905284846.26,0.99463024,否（仅使用同一分行业或分产品维度）,否,是,否,同一披露维度内的农业投入品、水产品加工及可识别直接渔业收入占99.46%，超过50%；教育及其他业务未计入。可识别直接养殖/捕捞收入占3.06%，严格样本为否。,,,,https://static.cninfo.com.cn/finalpage/2022-04-27/1213135924.PDF,18,83,已人工复核（跨年快速核对第八批）,逐年核对官方年报；混合披露收入只作审计上界，不写入正式涉农分子；无法拆分初加工、深加工、贸易或自产/外购时明确标记待核实。
002714,牧原食品集团股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪（保守产品口径）,75076114955.15,78889870566.4,0.95165722,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213254727.PDF,23,151,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
002746,山东仙坛集团股份有限公司,2021,,,龙头企业身份核实候选,肉鸡养殖及屠宰加工,3311775720.74,3311775720.74,1.0,否（仅取同一分行业或分产品维度；采用保守分子）,否,是,否,肉鸡养殖与屠宰加工合并行业收入达到50%；该合并口径含屠宰初加工，不能据此证明直接养殖收入达到50%，故仅纳入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2022-04-26/1213098650.PDF,24,92,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
002772,天水众兴菌业科技股份有限公司,2021,1.0,农业,行业分类候选+龙头企业身份核实候选,食用菌种植,1556146725.49,1556146725.49,1.0,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2022-03-24/1212652075.PDF,18,112,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
002910,兰州庄园牧场股份有限公司,2021,,,龙头企业身份核实候选,生鲜乳外销+巴氏杀菌乳+灭菌乳为下界；调制乳仅作上界；发酵乳、含乳饮料及其他乳制品排除,513816265.57,1021431541.67,0.50303544,生鲜乳为合并外销产品行；内部供加工原奶不与乳制品收入重复相加,否,是,否,"严格区间[0.108580758773779525985449980920207860296983656196907033193008, 0.108580758773779525985449980920207860296983656196907033193008]；扩展区间[0.503035440564064444552018021294045712000379057180246240006441, 0.816825996449943758275365105408963848881179420373518491485219]。",,,,https://static.cninfo.com.cn/finalpage/2022-03-31/1212748046.PDF,16|17|18,113|146,已人工复核（跨年快速核对第十四/十五批J组）,逐年核对官方年报；农业投入品下界只加同层级明确产品；乳品混合初深加工时保留上下界，内部原奶不重复，能源、食品深加工和模糊其他收入不自动纳入。 沿用v23原值；待核实字段不插值、不复制相邻年份
300087,安徽荃银高科种业股份有限公司,2021,1.0,农业,行业分类候选+龙头企业身份核实候选,水稻、玉米、小麦、瓜菜、其他作物种子,1620619581.57,2520772778.56,0.64290586,否（同一分产品维度内求和）,是,是,否,仅合计当年年报明确列示的种子产品收入，已超过合并营业收入50%；未计订单粮食、青贮、农批市场、农机农化、服务及含义不清的其他项。,,,,https://static.cninfo.com.cn/finalpage/2022-03-29/1212707454.PDF,20,118,已人工复核（跨年快速核对第四批）,逐年核对官方年报分产品收入；仅用明确种子项目的保守分子，不复制相邻年度。
300119,瑞普生物股份有限公司,2021,,,龙头企业身份核实候选,兽用生物制品、兽用原料药及制剂等农业投入品,1978207114.41,2007138304.57,0.98558585,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,否,是,否,兽药属于农业投入品，仅纳入扩展口径；其他项目只作上界。,,,,https://static.cninfo.com.cn/finalpage/2022-03-31/1212769537.PDF,30|31,123,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 不适用 未拆其他不影响阈值结论。
300189,海南神农种业科技股份有限公司,2021,1.0,农业,行业分类候选+龙头企业身份核实候选,杂交水稻、玉米、蔬菜及其他种子,129404840.72,147833027.35,0.87534459,否（同一分产品维度内求和）,是,是,否,明确种子产品收入已超过合并营业收入50%，未计农化、粮食、房屋、供应链等项目。,,,,https://static.cninfo.com.cn/finalpage/2022-04-09/1212855747.PDF,20,87,已人工复核（跨年快速核对第五批）,逐年核对官方年报分产品收入，业务转型年份按当年实际口径判定。
300498,温氏食品集团股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,养殖行业扣除肉鸡类（严格下界）；养殖严格下界+兽药投入品（扩展下界）,32933607000.84,64954064169.73,0.5070292,否（采用互斥分行业/分产品项目；加工混合项只作上界）,待核实,是,否,"严格区间=[0.49600364, 0.96291191]，扩展下界=0.50702920，含全部加工混合项的审计上界=0.99646821。",,,,https://static.cninfo.com.cn/finalpage/2022-04-16/1212943189.PDF,22|23,196,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 2017年报说明冰鲜鸡由肉制品加工调整至肉鸡类，且冰鲜鸡收入低于肉鸡类收入5%；2017年起不能把含鲜品的肉鸡类整项计入严格分子，采用‘养殖行业减肉鸡类’的保守下界。
